longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.97222222222223,35.70982142857143,-1662.8,-1.0537e-08,-6.7546e-08,1.6219e-09,2.8551e-08,5.0748e-08,1
-120.97222222222223,35.754464285714285,-1513.0,-5.9451e-09,-6.601899999999999e-08,1.1149000000000002e-09,3.0057e-08,4.9365e-08,1
-120.97222222222223,35.799107142857146,-1525.1,-3.0001e-09,-6.9846e-08,-2.5151e-10,3.3424e-08,5.1396e-08,1
-120.97222222222223,35.84375,-1662.8,-1.6159000000000002e-09,-6.9695e-08,-3.2647e-10,3.4041e-08,5.0987e-08,1
-120.97222222222223,35.888392857142854,-1704.4,-8.4518e-10,-6.6147e-08,1.3902e-10,3.2651e-08,4.8632e-08,1
-120.97222222222223,35.933035714285715,-1746.3,-2.8085e-10,-6.6475e-08,-1.4200999999999998e-10,3.3097e-08,4.8702e-08,1
-120.97222222222223,35.97767857142857,-1760.9,1.1079e-11,-6.63e-08,-1.3659000000000002e-10,3.3156e-08,4.8578e-08,1
-120.91666666666669,31.02232142857143,-1636.3,-3.8542e-08,-3.1672e-08,-5.4826e-11,3.4356e-09,3.78e-08,1
-120.91666666666669,31.066964285714285,-1636.0,-3.8644e-08,-3.1563e-08,-1.8059e-10,3.5452e-09,3.7812e-08,1
-120.91666666666669,31.111607142857146,-1636.3,-3.8867e-08,-3.1335e-08,-3.7311e-10,3.784300000000001e-09,3.7805e-08,1
-120.91666666666669,31.15625,-1636.3,-3.8965e-08,-3.1118e-08,-7.320399999999999e-10,3.990800000000001e-09,3.7876e-08,1
-120.91666666666669,31.200892857142854,-1636.4,-3.9332e-08,-3.1852e-08,-1.0339e-10,3.7414e-09,3.8447e-08,1
-120.91666666666669,31.245535714285715,-1632.4,-4.0559000000000006e-08,-3.2307e-08,2.7589999999999995e-10,4.1352e-09,3.9299e-08,1
-120.91666666666669,31.29017857142857,-1628.3,-4.2185e-08,-3.2582e-08,-2.4639e-10,4.8077e-09,4.0075e-08,1
-120.91666666666669,31.33482142857143,-1628.5,-4.2624000000000005e-08,-3.13e-08,3.6222e-10,5.6733e-09,3.979e-08,1
-120.91666666666669,31.379464285714285,-1629.0,-4.133e-08,-3.0948e-08,8.0838e-10,5.2533e-09,3.9157e-08,1
-120.91666666666669,31.424107142857146,-1629.4,-4.0252e-08,-3.1722000000000004e-08,4.0274000000000005e-10,4.2841e-09,3.902e-08,1
-120.91666666666669,31.46875,-1629.6,-4.0508e-08,-3.1642e-08,-5.1532e-10,4.4627e-09,3.9031e-08,1
-120.91666666666669,31.513392857142854,-1630.0,-4.1498e-08,-3.026e-08,-8.640100000000002e-10,5.685e-09,3.8997e-08,1
-120.91666666666669,31.558035714285715,-1630.5,-4.2331e-08,-3.0018e-08,-1.0141e-09,6.2393e-09,3.9328e-08,1
-120.91666666666669,31.60267857142857,-1631.0,-4.3666e-08,-2.9197000000000007e-08,-2.0067e-09,7.5073e-09,3.9945e-08,1
-120.91666666666669,31.64732142857143,-1629.5,-4.6369e-08,-2.9691e-08,-1.7801e-09,8.526799999999998e-09,4.1382000000000006e-08,1
-120.91666666666669,31.691964285714285,-1628.1,-4.8539e-08,-2.8395e-08,-6.736599999999999e-10,1.0095e-08,4.2241e-08,1
-120.91666666666669,31.736607142857146,-1628.8,-4.9042e-08,-2.8983e-08,-4.1287e-10,1.0038e-08,4.2718e-08,1
-120.91666666666669,31.78125,-1629.4,-5.0046e-08,-2.6507e-08,-6.125399999999999e-10,1.1785e-08,4.2731e-08,1
-120.91666666666669,31.825892857142854,-1630.1,-5.149e-08,-2.6203e-08,-4.5497e-10,1.2651e-08,4.3210000000000014e-08,1
-120.91666666666669,31.870535714285715,-1630.8,-5.1704e-08,-2.4619e-08,-7.717699999999999e-10,1.3565e-08,4.2999e-08,1
-120.91666666666669,31.91517857142857,-1629.9,-5.1964e-08,-2.2908e-08,-1.1633e-09,1.4574e-08,4.2791e-08,1
-120.91666666666669,31.95982142857143,-1629.1,-5.2996e-08,-2.2504e-08,-1.0063e-09,1.5279e-08,4.3261000000000006e-08,1
-120.91666666666669,32.004464285714285,-1630.0,-5.4216e-08,-2.1778e-08,-1.239e-09,1.6266e-08,4.3856e-08,1
